day,sku_id,sku,price,qty
2020-07-10,21,GPU 747,790,0
2020-07-11,21,GPU 747,790,0
2020-07-12,21,GPU 747,790,0
2020-07-13,21,GPU 747,790,0
2020-07-14,21,GPU 747,790,0
2020-07-15,21,GPU 747,790,0
2020-07-16,21,GPU 747,790,0
2020-07-17,21,GPU 747,790,0
2020-07-18,21,GPU 747,790,0
2020-07-19,21,GPU 747,790,0
2020-07-20,21,GPU 747,790,0
2020-07-21,21,GPU 747,790,0
2020-07-22,21,GPU 747,790,0
2020-07-23,21,GPU 747,790,0
2020-07-24,21,GPU 747,790,0
2020-07-25,21,GPU 747,790,0
2020-07-26,21,GPU 747,790,0
2020-07-27,21,GPU 747,790,0
2020-07-28,21,GPU 747,790,0
2020-07-29,21,GPU 747,790,0
2020-07-30,21,GPU 747,790,0
2020-07-31,21,GPU 747,790,0
2020-08-01,21,GPU 747,790,0
2020-08-02,21,GPU 747,790,0
2020-08-03,21,GPU 747,790,0
2020-08-04,21,GPU 747,790,0
2020-08-05,21,GPU 747,790,0
2020-08-06,21,GPU 747,790,0
2020-08-07,21,GPU 747,790,0
2020-08-08,21,GPU 747,790,0
2020-08-09,21,GPU 747,790,0
2020-08-10,21,GPU 747,790,0
2020-08-11,21,GPU 747,790,0
2020-08-12,21,GPU 747,790,0
2020-08-13,21,GPU 747,790,0
2020-08-14,21,GPU 747,790,0
2020-08-15,21,GPU 747,790,0
2020-08-16,21,GPU 747,790,0
2020-08-17,21,GPU 747,790,0
2020-08-18,21,GPU 747,790,0
2020-08-19,21,GPU 747,790,0
2020-08-20,21,GPU 747,790,0
2020-08-21,21,GPU 747,790,0
2020-08-22,21,GPU 747,790,0
2020-08-23,21,GPU 747,790,0
2020-08-24,21,GPU 747,790,0
2020-08-25,21,GPU 747,790,0
2020-08-26,21,GPU 747,790,0
2020-08-27,21,GPU 747,790,0
2020-08-28,21,GPU 747,790,0
2020-08-29,21,GPU 747,790,0
2020-08-30,21,GPU 747,790,0
2020-08-31,21,GPU 747,790,0
2020-09-01,21,GPU 747,790,0
2020-09-02,21,GPU 747,790,0
2020-09-03,21,GPU 747,790,0
2020-09-04,21,GPU 747,790,0
2020-09-05,21,GPU 747,790,0
2020-09-06,21,GPU 747,790,0
2020-09-07,21,GPU 747,790,0
2020-09-08,21,GPU 747,790,0
2020-09-09,21,GPU 747,790,0
2020-09-10,21,GPU 747,790,0
2020-09-11,21,GPU 747,790,0
2020-09-12,21,GPU 747,790,0
2020-09-13,21,GPU 747,790,0
2020-09-14,21,GPU 747,790,0
2020-09-15,21,GPU 747,790,0
2020-09-16,21,GPU 747,790,0
2020-09-17,21,GPU 747,790,0
2020-09-18,21,GPU 747,790,0
2020-09-19,21,GPU 747,790,0
2020-09-20,21,GPU 747,790,0
2020-09-21,21,GPU 747,790,0
2020-09-22,21,GPU 747,790,0
2020-09-23,21,GPU 747,790,0
2020-09-24,21,GPU 747,790,0
2020-09-25,21,GPU 747,790,0
2020-09-26,21,GPU 747,790,0
2020-09-27,21,GPU 747,790,0
2020-09-28,21,GPU 747,790,0
2020-09-29,21,GPU 747,790,0
2020-09-30,21,GPU 747,790,0
2020-10-01,21,GPU 747,790,0
2020-10-02,21,GPU 747,790,0
2020-10-03,21,GPU 747,790,0
2020-10-04,21,GPU 747,790,0
2020-10-05,21,GPU 747,790,0
2020-10-06,21,GPU 747,790,0
2020-10-07,21,GPU 747,790,0
2020-10-08,21,GPU 747,790,0
2020-10-09,21,GPU 747,790,0
2020-10-10,21,GPU 747,790,0
2020-10-11,21,GPU 747,790,0
2020-10-12,21,GPU 747,790,0
2020-10-13,21,GPU 747,790,0
2020-10-14,21,GPU 747,790,0
2020-10-15,21,GPU 747,790,0
2020-10-16,21,GPU 747,790,0
2020-10-17,21,GPU 747,790,0
2020-10-18,21,GPU 747,790,0
2020-10-19,21,GPU 747,790,0
2020-10-20,21,GPU 747,790,0
2020-10-21,21,GPU 747,790,0
2020-10-22,21,GPU 747,790,0
2020-10-23,21,GPU 747,790,0
2020-10-24,21,GPU 747,790,0
2020-10-25,21,GPU 747,790,0
2020-10-26,21,GPU 747,790,0
2020-10-27,21,GPU 747,790,0
2020-10-28,21,GPU 747,790,0
2020-10-29,21,GPU 747,790,0
2020-10-30,21,GPU 747,790,0
2020-10-31,21,GPU 747,790,0
2020-11-01,21,GPU 747,790,0
2020-11-02,21,GPU 747,790,0
2020-11-03,21,GPU 747,790,0
2020-11-04,21,GPU 747,790,0
2020-11-05,21,GPU 747,790,0
2020-11-06,21,GPU 747,790,0
2020-11-07,21,GPU 747,790,0
2020-11-08,21,GPU 747,790,0
2020-11-09,21,GPU 747,790,0
2020-11-10,21,GPU 747,790,0
2020-11-11,21,GPU 747,790,0
2020-11-12,21,GPU 747,790,0
2020-11-13,21,GPU 747,790,0
2020-11-14,21,GPU 747,790,0
2020-11-15,21,GPU 747,790,0
2020-11-16,21,GPU 747,790,0
2020-11-17,21,GPU 747,790,0
2020-11-18,21,GPU 747,790,0
2020-11-19,21,GPU 747,790,0
2020-11-20,21,GPU 747,790,0
2020-11-21,21,GPU 747,790,0
2020-11-22,21,GPU 747,790,0
2020-11-23,21,GPU 747,790,0
2020-11-24,21,GPU 747,790,0
2020-11-25,21,GPU 747,790,0
2020-11-26,21,GPU 747,790,0
2020-11-27,21,GPU 747,790,0
2020-11-28,21,GPU 747,790,0
2020-11-29,21,GPU 747,790,0
2020-11-30,21,GPU 747,790,0
2020-12-01,21,GPU 747,790,0
2020-12-02,21,GPU 747,790,0
2020-12-03,21,GPU 747,790,0
2020-12-04,21,GPU 747,790,0
2020-12-05,21,GPU 747,790,0
2020-12-06,21,GPU 747,790,0
2020-12-07,21,GPU 747,790,0
2020-12-08,21,GPU 747,790,0
2020-12-09,21,GPU 747,790,0
2020-12-10,21,GPU 747,790,0
2020-12-11,21,GPU 747,790,0
2020-12-12,21,GPU 747,790,0
2020-12-13,21,GPU 747,790,0
2020-12-14,21,GPU 747,790,0
2020-12-15,21,GPU 747,790,0
2020-12-16,21,GPU 747,790,0
2020-12-17,21,GPU 747,790,0
2020-12-18,21,GPU 747,790,0
2020-12-19,21,GPU 747,790,0
2020-12-20,21,GPU 747,790,0
2020-12-21,21,GPU 747,790,0
2020-12-22,21,GPU 747,790,0
2020-12-23,21,GPU 747,790,0
2020-12-24,21,GPU 747,790,0
2020-12-25,21,GPU 747,790,0
2020-12-26,21,GPU 747,790,0
2020-12-27,21,GPU 747,790,0
2020-12-28,21,GPU 747,790,0
2020-12-29,21,GPU 747,790,0
2020-12-30,21,GPU 747,790,0
2020-12-31,21,GPU 747,790,0
2021-01-01,21,GPU 747,790,0
2021-01-02,21,GPU 747,790,0
2021-01-03,21,GPU 747,790,0
2021-01-04,21,GPU 747,790,0
2021-01-05,21,GPU 747,790,0
2021-01-06,21,GPU 747,790,0
2021-01-07,21,GPU 747,790,0
2021-01-08,21,GPU 747,790,0
2021-01-09,21,GPU 747,790,0
2021-01-10,21,GPU 747,790,0
2021-01-11,21,GPU 747,790,0
2021-01-12,21,GPU 747,790,0
2021-01-13,21,GPU 747,790,0
2021-01-14,21,GPU 747,790,0
2021-01-15,21,GPU 747,790,0
2021-01-16,21,GPU 747,790,0
2021-01-17,21,GPU 747,790,0
2021-01-18,21,GPU 747,790,0
2021-01-19,21,GPU 747,790,0
2021-01-20,21,GPU 747,790,0
2021-01-21,21,GPU 747,790,0
2021-01-22,21,GPU 747,790,0
2021-01-23,21,GPU 747,790,0
2021-01-24,21,GPU 747,790,0
2021-01-25,21,GPU 747,790,0
2021-01-26,21,GPU 747,790,0
2021-01-27,21,GPU 747,790,0
2021-01-28,21,GPU 747,790,0
2021-01-29,21,GPU 747,790,0
2021-01-30,21,GPU 747,790,0
2021-01-31,21,GPU 747,790,0
2021-02-01,21,GPU 747,790,0
2021-02-02,21,GPU 747,790,0
2021-02-03,21,GPU 747,790,0
2021-02-04,21,GPU 747,790,0
2021-02-05,21,GPU 747,790,0
2021-02-06,21,GPU 747,790,0
2021-02-07,21,GPU 747,790,0
2021-02-08,21,GPU 747,790,0
2021-02-09,21,GPU 747,790,0
2021-02-10,21,GPU 747,790,0
2021-02-11,21,GPU 747,790,0
2021-02-12,21,GPU 747,790,0
2021-02-13,21,GPU 747,790,0
2021-02-14,21,GPU 747,790,0
2021-02-15,21,GPU 747,790,0
2021-02-16,21,GPU 747,790,0
2021-02-17,21,GPU 747,790,0
2021-02-18,21,GPU 747,790,0
2021-02-19,21,GPU 747,790,0
2021-02-20,21,GPU 747,790,0
2021-02-21,21,GPU 747,790,0
2021-02-22,21,GPU 747,790,0
2021-02-23,21,GPU 747,790,0
2021-02-24,21,GPU 747,790,0
2021-02-25,21,GPU 747,790,0
2021-02-26,21,GPU 747,790,0
2021-02-27,21,GPU 747,790,0
2021-02-28,21,GPU 747,790,0
2021-03-01,21,GPU 747,790,0
2021-03-02,21,GPU 747,790,0
2021-03-03,21,GPU 747,790,0
2021-03-04,21,GPU 747,790,0
2021-03-05,21,GPU 747,790,0
2021-03-06,21,GPU 747,790,0
2021-03-07,21,GPU 747,790,0
2021-03-08,21,GPU 747,790,0
2021-03-09,21,GPU 747,790,0
2021-03-10,21,GPU 747,790,0
2021-03-11,21,GPU 747,790,0
2021-03-12,21,GPU 747,790,0
2021-03-13,21,GPU 747,790,0
2021-03-14,21,GPU 747,790,0
2021-03-15,21,GPU 747,790,0
2021-03-16,21,GPU 747,790,0
2021-03-17,21,GPU 747,790,0
2021-03-18,21,GPU 747,790,0
2021-03-19,21,GPU 747,790,0
2021-03-20,21,GPU 747,790,0
2021-03-21,21,GPU 747,790,0
2021-03-22,21,GPU 747,790,0
2021-03-23,21,GPU 747,790,0
2021-03-24,21,GPU 747,790,0
2021-03-25,21,GPU 747,790,0
2021-03-26,21,GPU 747,790,0
2021-03-27,21,GPU 747,790,0
2021-03-28,21,GPU 747,790,0
2021-03-29,21,GPU 747,790,0
2021-03-30,21,GPU 747,790,0
2021-03-31,21,GPU 747,790,0
2021-04-01,21,GPU 747,790,0
2021-04-02,21,GPU 747,790,0
2021-04-03,21,GPU 747,790,0
2021-04-04,21,GPU 747,790,0
2021-04-05,21,GPU 747,790,0
2021-04-06,21,GPU 747,790,0
2021-04-07,21,GPU 747,790,0
2021-04-08,21,GPU 747,790,0
2021-04-09,21,GPU 747,790,0
2021-04-10,21,GPU 747,790,0
2021-04-11,21,GPU 747,790,0
2021-04-12,21,GPU 747,790,0
2021-04-13,21,GPU 747,790,0
2021-04-14,21,GPU 747,790,0
2021-04-15,21,GPU 747,790,0
2021-04-16,21,GPU 747,790,0
2021-04-17,21,GPU 747,790,0
2021-04-18,21,GPU 747,790,0
2021-04-19,21,GPU 747,790,0
2021-04-20,21,GPU 747,790,0
2021-04-21,21,GPU 747,790,0
2021-04-22,21,GPU 747,790,0
2021-04-23,21,GPU 747,790,0
2021-04-24,21,GPU 747,790,0
2021-04-25,21,GPU 747,790,0
2021-04-26,21,GPU 747,790,0
2021-04-27,21,GPU 747,790,0
2021-04-28,21,GPU 747,790,0
2021-04-29,21,GPU 747,790,0
2021-04-30,21,GPU 747,790,0
2021-05-01,21,GPU 747,790,0
2021-05-02,21,GPU 747,790,0
2021-05-03,21,GPU 747,790,0
2021-05-04,21,GPU 747,790,0
2021-05-05,21,GPU 747,790,0
2021-05-06,21,GPU 747,790,0
2021-05-07,21,GPU 747,790,0
2021-05-08,21,GPU 747,790,0
2021-05-09,21,GPU 747,790,0
2021-05-10,21,GPU 747,790,0
2021-05-11,21,GPU 747,790,0
2021-05-12,21,GPU 747,790,0
2021-05-13,21,GPU 747,790,0
2021-05-14,21,GPU 747,790,0
2021-05-15,21,GPU 747,790,0
2021-05-16,21,GPU 747,790,0
2021-05-17,21,GPU 747,790,0
2021-05-18,21,GPU 747,790,0
2021-05-19,21,GPU 747,790,0
2021-05-20,21,GPU 747,790,0
2021-05-21,21,GPU 747,790,0
2021-05-22,21,GPU 747,790,0
2021-05-23,21,GPU 747,790,0
2021-05-24,21,GPU 747,790,0
2021-05-25,21,GPU 747,790,0
2021-05-26,21,GPU 747,790,0
2021-05-27,21,GPU 747,790,0
2021-05-28,21,GPU 747,790,0
2021-05-29,21,GPU 747,790,0
2021-05-30,21,GPU 747,790,0
2021-05-31,21,GPU 747,790,0
2021-06-01,21,GPU 747,790,0
2021-06-02,21,GPU 747,790,0
2021-06-03,21,GPU 747,790,0
2021-06-04,21,GPU 747,790,0
2021-06-05,21,GPU 747,790,0
2021-06-06,21,GPU 747,790,0
2021-06-07,21,GPU 747,790,0
2021-06-08,21,GPU 747,790,0
2021-06-09,21,GPU 747,790,0
2021-06-10,21,GPU 747,790,0
2021-06-11,21,GPU 747,790,0
2021-06-12,21,GPU 747,790,0
2021-06-13,21,GPU 747,790,0
2021-06-14,21,GPU 747,790,0
2021-06-15,21,GPU 747,790,0
2021-06-16,21,GPU 747,790,0
2021-06-17,21,GPU 747,790,0
2021-06-18,21,GPU 747,790,0
2021-06-19,21,GPU 747,790,0
2021-06-20,21,GPU 747,790,0
2021-06-21,21,GPU 747,790,0
2021-06-22,21,GPU 747,790,0
2021-06-23,21,GPU 747,790,0
2021-06-24,21,GPU 747,790,0
2021-06-25,21,GPU 747,790,0
2021-06-26,21,GPU 747,790,0
2021-06-27,21,GPU 747,790,0
2021-06-28,21,GPU 747,790,0
2021-06-29,21,GPU 747,790,0
2021-06-30,21,GPU 747,790,0
2021-07-01,21,GPU 747,790,0
2021-07-02,21,GPU 747,790,0
2021-07-03,21,GPU 747,790,0
2021-07-04,21,GPU 747,790,0
2021-07-05,21,GPU 747,790,0
2021-07-06,21,GPU 747,790,0
2021-07-07,21,GPU 747,790,0
2021-07-08,21,GPU 747,790,0
2021-07-09,21,GPU 747,790,0
2021-07-10,21,GPU 747,790,0
2021-07-11,21,GPU 747,790,0
2021-07-12,21,GPU 747,790,0
2021-07-13,21,GPU 747,790,0
2021-07-14,21,GPU 747,790,0
2021-07-15,21,GPU 747,790,0
2021-07-16,21,GPU 747,790,0
2021-07-17,21,GPU 747,790,0
2021-07-18,21,GPU 747,790,0
2021-07-19,21,GPU 747,790,0
2021-07-20,21,GPU 747,790,0
2021-07-21,21,GPU 747,790,0
2021-07-22,21,GPU 747,790,0
2021-07-23,21,GPU 747,790,0
2021-07-24,21,GPU 747,790,0
2021-07-25,21,GPU 747,790,0
2021-07-26,21,GPU 747,790,0
2021-07-27,21,GPU 747,790,0
2021-07-28,21,GPU 747,790,0
2021-07-29,21,GPU 747,790,0
2021-07-30,21,GPU 747,790,0
2021-07-31,21,GPU 747,790,0
2021-08-01,21,GPU 747,790,0
2021-08-02,21,GPU 747,790,0
2021-08-03,21,GPU 747,790,0
2021-08-04,21,GPU 747,790,0
2021-08-05,21,GPU 747,790,0
2021-08-06,21,GPU 747,790,0
2021-08-07,21,GPU 747,790,0
2021-08-08,21,GPU 747,790,0
2021-08-09,21,GPU 747,790,0
2021-08-10,21,GPU 747,790,0
2021-08-11,21,GPU 747,790,0
2021-08-12,21,GPU 747,790,0
2021-08-13,21,GPU 747,790,0
2021-08-14,21,GPU 747,790,0
2021-08-15,21,GPU 747,790,0
2021-08-16,21,GPU 747,790,0
2021-08-17,21,GPU 747,790,0
2021-08-18,21,GPU 747,790,0
2021-08-19,21,GPU 747,790,0
2021-08-20,21,GPU 747,790,0
2021-08-21,21,GPU 747,790,0
2021-08-22,21,GPU 747,790,0
2021-08-23,21,GPU 747,790,0
2021-08-24,21,GPU 747,790,0
2021-08-25,21,GPU 747,790,0
2021-08-26,21,GPU 747,790,0
2021-08-27,21,GPU 747,790,0
2021-08-28,21,GPU 747,790,0
2021-08-29,21,GPU 747,790,0
2021-08-30,21,GPU 747,790,0
2021-08-31,21,GPU 747,790,0
2021-09-01,21,GPU 747,790,0
2021-09-02,21,GPU 747,790,0
2021-09-03,21,GPU 747,790,0
2021-09-04,21,GPU 747,790,0
2021-09-05,21,GPU 747,790,0
2021-09-06,21,GPU 747,790,0
2021-09-07,21,GPU 747,790,0
2021-09-08,21,GPU 747,790,0
2021-09-09,21,GPU 747,790,0
2021-09-10,21,GPU 747,790,0
2021-09-11,21,GPU 747,790,0
2021-09-12,21,GPU 747,790,0
2021-09-13,21,GPU 747,790,0
2021-09-14,21,GPU 747,790,0
2021-09-15,21,GPU 747,790,0
2021-09-16,21,GPU 747,790,0
2021-09-17,21,GPU 747,790,0
2021-09-18,21,GPU 747,790,0
2021-09-19,21,GPU 747,790,0
2021-09-20,21,GPU 747,790,0
2021-09-21,21,GPU 747,790,0
2021-09-22,21,GPU 747,790,0
2021-09-23,21,GPU 747,790,0
2021-09-24,21,GPU 747,790,0
2021-09-25,21,GPU 747,790,0
2021-09-26,21,GPU 747,790,0
2021-09-27,21,GPU 747,790,0
2021-09-28,21,GPU 747,790,0
2021-09-29,21,GPU 747,790,0
2021-09-30,21,GPU 747,790,0
2021-10-01,21,GPU 747,790,0
2021-10-02,21,GPU 747,790,0
2021-10-03,21,GPU 747,790,0
2021-10-04,21,GPU 747,790,0
2021-10-05,21,GPU 747,790,0
2021-10-06,21,GPU 747,790,0
2021-10-07,21,GPU 747,790,0
2021-10-08,21,GPU 747,790,0
2021-10-09,21,GPU 747,790,0
2021-10-10,21,GPU 747,790,0
2021-10-11,21,GPU 747,790,0
2021-10-12,21,GPU 747,790,0
2021-10-13,21,GPU 747,790,0
2021-10-14,21,GPU 747,790,0
2021-10-15,21,GPU 747,790,0
2021-10-16,21,GPU 747,790,0
2021-10-17,21,GPU 747,790,0
2021-10-18,21,GPU 747,790,0
2021-10-19,21,GPU 747,790,0
2021-10-20,21,GPU 747,790,0
2021-10-21,21,GPU 747,790,0
2021-10-22,21,GPU 747,790,0
2021-10-23,21,GPU 747,790,0
2021-10-24,21,GPU 747,790,0
2021-10-25,21,GPU 747,790,0
2021-10-26,21,GPU 747,790,0
2021-10-27,21,GPU 747,790,0
2021-10-28,21,GPU 747,790,0
2021-10-29,21,GPU 747,790,4
2021-10-30,21,GPU 747,790,2
2021-10-31,21,GPU 747,790,2
2021-11-01,21,GPU 747,790,4
2021-11-02,21,GPU 747,790,0
2021-11-03,21,GPU 747,790,5
2021-11-04,21,GPU 747,790,2
2021-11-05,21,GPU 747,790,4
2021-11-06,21,GPU 747,790,0
2021-11-07,21,GPU 747,790,0
2021-11-08,21,GPU 747,790,5
2021-11-09,21,GPU 747,790,0
2021-11-10,21,GPU 747,790,0
2021-11-11,21,GPU 747,790,3
2021-11-12,21,GPU 747,790,6
2021-11-13,21,GPU 747,790,3
2021-11-14,21,GPU 747,790,0
2021-11-15,21,GPU 747,790,0
2021-11-16,21,GPU 747,790,8
2021-11-17,21,GPU 747,790,5
2021-11-18,21,GPU 747,790,6
2021-11-19,21,GPU 747,790,1
2021-11-20,21,GPU 747,790,0
2021-11-21,21,GPU 747,790,2
2021-11-22,21,GPU 747,790,2
2021-11-23,21,GPU 747,790,1
2021-11-24,21,GPU 747,790,8
2021-11-25,21,GPU 747,790,5
2021-11-26,21,GPU 747,790,0
2021-11-27,21,GPU 747,790,0
2021-11-28,21,GPU 747,790,5
2021-11-29,21,GPU 747,790,0
2021-11-30,21,GPU 747,790,0
2021-12-01,21,GPU 747,790,3
2021-12-02,21,GPU 747,790,2
2021-12-03,21,GPU 747,790,0
2021-12-04,21,GPU 747,790,0
2021-12-05,21,GPU 747,790,9
2021-12-06,21,GPU 747,790,6
2021-12-07,21,GPU 747,790,6
2021-12-08,21,GPU 747,790,0
2021-12-09,21,GPU 747,790,10
2021-12-10,21,GPU 747,790,3
2021-12-11,21,GPU 747,790,3
2021-12-12,21,GPU 747,790,2
2021-12-13,21,GPU 747,790,0
2021-12-14,21,GPU 747,790,6
2021-12-15,21,GPU 747,790,0
2021-12-16,21,GPU 747,790,4
2021-12-17,21,GPU 747,790,5
2021-12-18,21,GPU 747,790,0
2021-12-19,21,GPU 747,790,5
2021-12-20,21,GPU 747,790,16
2021-12-21,21,GPU 747,790,0
2021-12-22,21,GPU 747,790,3
2021-12-23,21,GPU 747,790,0
2021-12-24,21,GPU 747,790,5
2021-12-25,21,GPU 747,790,0
2021-12-26,21,GPU 747,790,8
2021-12-27,21,GPU 747,790,5
2021-12-28,21,GPU 747,790,29
2021-12-29,21,GPU 747,790,0
2021-12-30,21,GPU 747,790,17
2021-12-31,21,GPU 747,790,5
2022-01-01,21,GPU 747,790,4
2022-01-02,21,GPU 747,790,0
2022-01-03,21,GPU 747,790,17
2022-01-04,21,GPU 747,790,8
2022-01-05,21,GPU 747,790,8
2022-01-06,21,GPU 747,790,5
2022-01-07,21,GPU 747,790,6
2022-01-08,21,GPU 747,790,13
2022-01-09,21,GPU 747,790,12
2022-01-10,21,GPU 747,790,7
2022-01-11,21,GPU 747,790,0
2022-01-12,21,GPU 747,790,0
2022-01-13,21,GPU 747,790,0
2022-01-14,21,GPU 747,790,0
2022-01-15,21,GPU 747,790,0
2022-01-16,21,GPU 747,790,0
2022-01-17,21,GPU 747,790,4
2022-01-18,21,GPU 747,790,5
2022-01-19,21,GPU 747,790,13
2022-01-20,21,GPU 747,790,0
2022-01-21,21,GPU 747,790,6
2022-01-22,21,GPU 747,790,0
2022-01-23,21,GPU 747,790,5
2022-01-24,21,GPU 747,790,5
2022-01-25,21,GPU 747,790,29
2022-01-26,21,GPU 747,790,15
2022-01-27,21,GPU 747,790,7
2022-01-28,21,GPU 747,790,0
2022-01-29,21,GPU 747,790,0
2022-01-30,21,GPU 747,790,0
2022-01-31,21,GPU 747,790,0
2022-02-01,21,GPU 747,790,0
2022-02-02,21,GPU 747,790,0
2022-02-03,21,GPU 747,790,0
2022-02-04,21,GPU 747,790,0
2022-02-05,21,GPU 747,790,0
2022-02-06,21,GPU 747,790,0
2022-02-07,21,GPU 747,790,0
2022-02-08,21,GPU 747,790,0
2022-02-09,21,GPU 747,790,0
2022-02-10,21,GPU 747,790,0
2022-02-11,21,GPU 747,790,0
2022-02-12,21,GPU 747,790,0
2022-02-13,21,GPU 747,790,0
2022-02-14,21,GPU 747,790,0
2022-02-15,21,GPU 747,790,0
2022-02-16,21,GPU 747,790,0
2022-02-17,21,GPU 747,790,0
2022-02-18,21,GPU 747,790,16
2022-02-19,21,GPU 747,790,0
2022-02-20,21,GPU 747,790,10
2022-02-21,21,GPU 747,790,17
2022-02-22,21,GPU 747,790,0
2022-02-23,21,GPU 747,790,0
2022-02-24,21,GPU 747,790,4
2022-02-25,21,GPU 747,790,0
2022-02-26,21,GPU 747,790,6
2022-02-27,21,GPU 747,790,5
2022-02-28,21,GPU 747,790,4
2022-03-01,21,GPU 747,790,13
2022-03-02,21,GPU 747,790,8
2022-03-03,21,GPU 747,790,4
2022-03-04,21,GPU 747,790,0
2022-03-05,21,GPU 747,790,0
2022-03-06,21,GPU 747,790,0
2022-03-07,21,GPU 747,790,2
2022-03-08,21,GPU 747,790,6
2022-03-09,21,GPU 747,790,5
2022-03-10,21,GPU 747,790,4
2022-03-11,21,GPU 747,790,6
2022-03-12,21,GPU 747,790,16
2022-03-13,21,GPU 747,790,6
2022-03-14,21,GPU 747,790,5
2022-03-15,21,GPU 747,790,2
2022-03-16,21,GPU 747,790,0
2022-03-17,21,GPU 747,790,0
2022-03-18,21,GPU 747,790,8
2022-03-19,21,GPU 747,790,0
2022-03-20,21,GPU 747,790,7
2022-03-21,21,GPU 747,790,1
2022-03-22,21,GPU 747,790,2
2022-03-23,21,GPU 747,790,4
2022-03-24,21,GPU 747,790,3
2022-03-25,21,GPU 747,790,4
2022-03-26,21,GPU 747,790,13
2022-03-27,21,GPU 747,790,2
2022-03-28,21,GPU 747,790,5
2022-03-29,21,GPU 747,790,6
2022-03-30,21,GPU 747,790,6
2022-03-31,21,GPU 747,790,3
2022-04-01,21,GPU 747,790,2
2022-04-02,21,GPU 747,790,10
2022-04-03,21,GPU 747,790,2
2022-04-04,21,GPU 747,790,4
2022-04-05,21,GPU 747,790,4
2022-04-06,21,GPU 747,790,0
2022-04-07,21,GPU 747,790,0
2022-04-08,21,GPU 747,790,6
2022-04-09,21,GPU 747,790,0
2022-04-10,21,GPU 747,790,5
2022-04-11,21,GPU 747,790,1
2022-04-12,21,GPU 747,790,7
2022-04-13,21,GPU 747,790,0
2022-04-14,21,GPU 747,790,0
2022-04-15,21,GPU 747,790,0
2022-04-16,21,GPU 747,790,0
2022-04-17,21,GPU 747,790,0
2022-04-18,21,GPU 747,790,0
2022-04-19,21,GPU 747,790,0
2022-04-20,21,GPU 747,790,0
2022-04-21,21,GPU 747,790,0
2022-04-22,21,GPU 747,790,0
2022-04-23,21,GPU 747,790,0
2022-04-24,21,GPU 747,790,0
2022-04-25,21,GPU 747,790,0
2022-04-26,21,GPU 747,790,0
2022-04-27,21,GPU 747,790,0
2022-04-28,21,GPU 747,790,0
2022-04-29,21,GPU 747,790,0
2022-04-30,21,GPU 747,790,0
2022-05-01,21,GPU 747,790,0
2022-05-02,21,GPU 747,790,0
2022-05-03,21,GPU 747,790,0
2022-05-04,21,GPU 747,790,0
2022-05-05,21,GPU 747,790,0
2022-05-06,21,GPU 747,790,0
2022-05-07,21,GPU 747,790,0
2022-05-08,21,GPU 747,790,0
2022-05-09,21,GPU 747,790,0
2022-05-10,21,GPU 747,790,0
2022-05-11,21,GPU 747,790,0
2022-05-12,21,GPU 747,790,0
2022-05-13,21,GPU 747,790,0
2022-05-14,21,GPU 747,790,0
2022-05-15,21,GPU 747,790,0
2022-05-16,21,GPU 747,790,0
2022-05-17,21,GPU 747,790,0
2022-05-18,21,GPU 747,790,0
2022-05-19,21,GPU 747,790,0
2022-05-20,21,GPU 747,790,0
2022-05-21,21,GPU 747,790,0
2022-05-22,21,GPU 747,790,0
2022-05-23,21,GPU 747,790,0
2022-05-24,21,GPU 747,790,0
2022-05-25,21,GPU 747,790,0
2022-05-26,21,GPU 747,790,0
2022-05-27,21,GPU 747,790,0
2022-05-28,21,GPU 747,790,0
2022-05-29,21,GPU 747,790,0
2022-05-30,21,GPU 747,790,0
2022-05-31,21,GPU 747,790,0
2022-06-01,21,GPU 747,790,0
2022-06-02,21,GPU 747,790,0
2022-06-03,21,GPU 747,790,0
2022-06-04,21,GPU 747,790,0
2022-06-05,21,GPU 747,790,0
2022-06-06,21,GPU 747,790,0
2022-06-07,21,GPU 747,790,0
2022-06-08,21,GPU 747,790,0
2022-06-09,21,GPU 747,790,0
2022-06-10,21,GPU 747,790,10
2022-06-11,21,GPU 747,790,5
2022-06-12,21,GPU 747,790,6
2022-06-13,21,GPU 747,790,0
2022-06-14,21,GPU 747,790,5
2022-06-15,21,GPU 747,790,12
2022-06-16,21,GPU 747,790,5
2022-06-17,21,GPU 747,790,4
2022-06-18,21,GPU 747,790,0
2022-06-19,21,GPU 747,790,6
2022-06-20,21,GPU 747,790,10
2022-06-21,21,GPU 747,790,6
2022-06-22,21,GPU 747,790,16
2022-06-23,21,GPU 747,790,5
2022-06-24,21,GPU 747,790,0
2022-06-25,21,GPU 747,790,0
2022-06-26,21,GPU 747,790,7
2022-06-27,21,GPU 747,790,5
2022-06-28,21,GPU 747,790,11
2022-06-29,21,GPU 747,790,7
2022-06-30,21,GPU 747,790,0
2018-07-01,22,Smartphone 620,1710,0
2018-07-02,22,Smartphone 620,1710,0
2018-07-03,22,Smartphone 620,1710,0
2018-07-04,22,Smartphone 620,1710,0
2018-07-05,22,Smartphone 620,1710,0
2018-07-06,22,Smartphone 620,1710,0
2018-07-07,22,Smartphone 620,1710,0
2018-07-08,22,Smartphone 620,1710,0
2018-07-09,22,Smartphone 620,1710,0
2018-07-10,22,Smartphone 620,1710,0
2018-07-11,22,Smartphone 620,1710,0
2018-07-12,22,Smartphone 620,1710,0
2018-07-13,22,Smartphone 620,1710,0
